scientific_name,msy_multiple_sim,fishing_mort_bau,fishing_mort_rb,percent_mort_diff,absolute_mort_diff,mort_scenario,simulation_avm,simulation_prm,n_div_k,pred_avm_25,pred_avm_mean,pred_avm_75,pred_prm_25,pred_prm_mean,pred_prm_75,p_fmsy
Scymnodon ringens,3,0.1622570648211656,0.03423859906483614,78.89854651162783,0.12801846575632944,Median Mortality,0.17383720930232557,0.045,0.6834782459437138,0,0.17383720930232557,0.18320828698553948,0.157,0.045,0.5,NA
Scymnodon ringens,3,0.1622570648211656,0.03423859906483614,78.89854651162783,0.12801846575632944,High Mortality,0.18320828698553948,0.5,0.12178041428151652,0,0.17383720930232557,0.18320828698553948,0.157,0.045,0.5,NA
Somniosus antarcticus,3,0.1622570648211656,0.031629580930914045,80.50649999999992,0.13062748389025153,Full Retention,1,1,4.890805632457421e-6,0,0.157,0.18320828698553948,0.11357333333333336,0.045,0.33,NA
Somniosus antarcticus,3,0.1622570648211656,0.031629580930914045,80.50649999999992,0.13062748389025153,Low Mortality,0,0.11357333333333336,0.8296400010371263,0,0.157,0.18320828698553948,0.11357333333333336,0.045,0.33,NA
Somniosus antarcticus,3,0.1622570648211656,0.031629580930914045,80.50649999999992,0.13062748389025153,Median Mortality,0.157,0.045,0.7075975263779221,0,0.157,0.18320828698553948,0.11357333333333336,0.045,0.33,NA
Somniosus antarcticus,3,0.1622570648211656,0.031629580930914045,80.50649999999992,0.13062748389025153,High Mortality,0.18320828698553948,0.33,0.3210607851534645,0,0.157,0.18320828698553948,0.11357333333333336,0.045,0.33,NA
Somniosus longus,3,0.1622570648211656,0.05843688189534291,63.98499999999993,0.10382018292582268,Full Retention,1,1,4.890805632457421e-6,0,0.33,0.18320828698553948,0.157,0.045,0.5,NA
Somniosus longus,3,0.1622570648211656,0.05843688189534291,63.98499999999993,0.10382018292582268,Low Mortality,0,0.157,0.7645000060929601,0,0.33,0.18320828698553948,0.157,0.045,0.5,NA
Somniosus longus,3,0.1622570648211656,0.05843688189534291,63.98499999999993,0.10382018292582268,Median Mortality,0.33,0.045,0.4597842973542029,0,0.33,0.18320828698553948,0.157,0.045,0.5,NA
Somniosus longus,3,0.1622570648211656,0.05843688189534291,63.98499999999993,0.10382018292582268,High Mortality,0.33,0.5,0.04498374749102638,0,0.33,0.18320828698553948,0.157,0.045,0.5,NA
Somniosus microcephalus,3,0.1622570648211656,0.03191478887449137,80.33072463768107,0.13034227594667422,Full Retention,1,1,4.890805632457421e-6,0,0.15884057971014495,0.18320828698553948,0.08661956521739131,0.045,0.33,NA
Somniosus microcephalus,3,0.1622570648211656,0.03191478887449137,80.33072463768107,0.13034227594667422,Low Mortality,0,0.08661956521739131,0.8700706524933101,0,0.15884057971014495,0.18320828698553948,0.08661956521739131,0.045,0.33,NA
Somniosus microcephalus,3,0.1622570648211656,0.03191478887449137,80.33072463768107,0.13034227594667422,Median Mortality,0.15884057971014495,0.045,0.70496089775687,0,0.15884057971014495,0.18320828698553948,0.08661956521739131,0.045,0.33,NA
Somniosus microcephalus,3,0.1622570648211656,0.03191478887449137,80.33072463768107,0.13034227594667422,High Mortality,0.18320828698553948,0.33,0.3210607851534645,0,0.15884057971014495,0.18320828698553948,0.08661956521739131,0.045,0.33,NA
Somniosus pacificus,3,0.1622570648211656,0.03423859906483614,78.89854651162783,0.12801846575632944,Full Retention,1,1,4.890805632457421e-6,0,0.17383720930232557,0.18320828698553948,0.11357333333333336,0.045,0.33,NA
Somniosus pacificus,3,0.1622570648211656,0.03423859906483614,78.89854651162783,0.12801846575632944,Low Mortality,0,0.11357333333333336,0.8296400010371263,0,0.17383720930232557,0.18320828698553948,0.11357333333333336,0.045,0.33,NA
Somniosus pacificus,3,0.1622570648211656,0.03423859906483614,78.89854651162783,0.12801846575632944,Median Mortality,0.17383720930232557,0.045,0.6834782459437138,0,0.17383720930232557,0.18320828698553948,0.11357333333333336,0.045,0.33,NA
Somniosus pacificus,3,0.1622570648211656,0.03423859906483614,78.89854651162783,0.12801846575632944,High Mortality,0.18320828698553948,0.33,0.3210607851534645,0,0.17383720930232557,0.18320828698553948,0.11357333333333336,0.045,0.33,NA
Somniosus rostratus,3,0.1622570648211656,0.05843688189534291,63.98499999999993,0.10382018292582268,Full Retention,1,1,4.890805632457421e-6,0.01151205673758865,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Somniosus rostratus,3,0.1622570648211656,0.05843688189534291,63.98499999999993,0.10382018292582268,Low Mortality,0.01151205673758865,0.045,0.9160089787965044,0.01151205673758865,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Somniosus rostratus,3,0.1622570648211656,0.05843688189534291,63.98499999999993,0.10382018292582268,Median Mortality,0.33,0.045,0.4597842973542029,0.01151205673758865,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Somniosus rostratus,3,0.1622570648211656,0.05843688189534291,63.98499999999993,0.10382018292582268,High Mortality,0.38488645458587656,0.5,0.02722806150257637,0.01151205673758865,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Sphyrna corona,3,0.1622570648211656,0.05341169247290495,67.08205431191945,0.10884537234826064,Full Retention,1,1,4.890805632457421e-6,0.06042702702702703,0.08661956521739131,0.5516212982351182,0.08,0.2655628283970689,0.429925,NA
Sphyrna corona,3,0.1622570648211656,0.05341169247290495,67.08205431191945,0.10884537234826064,Low Mortality,0.06042702702702703,0.08,0.7966107052872016,0.06042702702702703,0.08661956521739131,0.5516212982351182,0.08,0.2655628283970689,0.429925,NA
Sphyrna corona,3,0.1622570648211656,0.05341169247290495,67.08205431191945,0.10884537234826064,Median Mortality,0.08661956521739131,0.2655628283970689,0.5062340762043586,0.06042702702702703,0.08661956521739131,0.5516212982351182,0.08,0.2655628283970689,0.429925,NA
Sphyrna corona,3,0.1622570648211656,0.05341169247290495,67.08205431191945,0.10884537234826064,High Mortality,0.5516212982351182,0.429925,0.00872714928967817,0.06042702702702703,0.08661956521739131,0.5516212982351182,0.08,0.2655628283970689,0.429925,NA
Sphyrna lewini,3,0.4366458239193698,0.1794031299895846,58.91335261625842,0.25724269392978516,Full Retention,1,1,6.8908641020152944e-15,0.23183314794215792,0.11357333333333336,0.5516212982351182,0.08,0.33538379618251823,0.2177977207977208,NA
Sphyrna lewini,3,0.4366458239193698,0.1794031299895846,58.91335261625842,0.25724269392978516,Low Mortality,0.11357333333333336,0.08,0.7232688000000005,0.23183314794215792,0.11357333333333336,0.5516212982351182,0.08,0.33538379618251823,0.2177977207977208,NA
Sphyrna lewini,3,0.4366458239193698,0.1794031299895846,58.91335261625842,0.25724269392978516,Median Mortality,0.11357333333333336,0.33538379618251823,0.3837002892559696,0.23183314794215792,0.11357333333333336,0.5516212982351182,0.08,0.33538379618251823,0.2177977207977208,NA
Sphyrna lewini,3,0.4366458239193698,0.1794031299895846,58.91335261625842,0.25724269392978516,High Mortality,0.5516212982351182,0.33538379618251823,0.00226494816148989,0.23183314794215792,0.11357333333333336,0.5516212982351182,0.08,0.33538379618251823,0.2177977207977208,NA
Sphyrna media,3,0.1622570648211656,0.062018098866648046,61.77787455048421,0.10023896595451753,Full Retention,1,1,4.890805632457421e-6,0.06042702702702703,0.15884057971014495,0.5516212982351182,0.08661956521739131,0.2655628283970689,0.5,NA
Sphyrna media,3,0.1622570648211656,0.062018098866648046,61.77787455048421,0.10023896595451753,Low Mortality,0.06042702702702703,0.08661956521739131,0.7872813591708541,0.06042702702702703,0.15884057971014495,0.5516212982351182,0.08661956521739131,0.2655628283970689,0.5,NA
Sphyrna media,3,0.1622570648211656,0.062018098866648046,61.77787455048421,0.10023896595451753,Median Mortality,0.15884057971014495,0.2655628283970689,0.4266874640659751,0.06042702702702703,0.15884057971014495,0.5516212982351182,0.08661956521739131,0.2655628283970689,0.5,NA
Sphyrna media,3,0.1622570648211656,0.062018098866648046,61.77787455048421,0.10023896595451753,High Mortality,0.5516212982351182,0.5,0.00397118184981689,0.06042702702702703,0.15884057971014495,0.5516212982351182,0.08661956521739131,0.2655628283970689,0.5,NA
Sphyrna mokarran,3,0.15150000000000002,0.07580520007031197,49.96356431002511,0.07569479992968806,Full Retention,1,1,1.043244506044312e-5,0.21562486095661845,0.2177977207977208,0.6510726465364122,0.11501923076923076,0.361244966442953,0.45,NA
Sphyrna mokarran,3,0.15150000000000002,0.07580520007031197,49.96356431002511,0.07569479992968806,Low Mortality,0.21562486095661845,0.11501923076923076,0.541238689528798,0.21562486095661845,0.2177977207977208,0.6510726465364122,0.11501923076923076,0.361244966442953,0.45,NA
Sphyrna mokarran,3,0.15150000000000002,0.07580520007031197,49.96356431002511,0.07569479992968806,Median Mortality,0.2177977207977208,0.361244966442953,0.25058375804233196,0.21562486095661845,0.2177977207977208,0.6510726465364122,0.11501923076923076,0.361244966442953,0.45,NA
Sphyrna mokarran,3,0.15150000000000002,0.07580520007031197,49.96356431002511,0.07569479992968806,High Mortality,0.6510726465364122,0.45,0.00228600772912702,0.21562486095661845,0.2177977207977208,0.6510726465364122,0.11501923076923076,0.361244966442953,0.45,NA
Sphyrna tiburo,3,0.6903593555641729,0.3205842018272961,53.562706256756755,0.36977515373687686,Full Retention,1,1,5.334575726498914e-24,0,0.429925,0.38488645458587656,0.11357333333333336,0.06042702702702703,0.429925,NA
Sphyrna tiburo,3,0.6903593555641729,0.3205842018272961,53.562706256756755,0.36977515373687686,Low Mortality,0,0.11357333333333336,0.8296400000000003,0,0.429925,0.38488645458587656,0.11357333333333336,0.06042702702702703,0.429925,NA
Sphyrna tiburo,3,0.6903593555641729,0.3205842018272961,53.562706256756755,0.36977515373687686,Median Mortality,0.429925,0.06042702702702703,0.3034405938513683,0,0.429925,0.38488645458587656,0.11357333333333336,0.06042702702702703,0.429925,NA
Sphyrna tiburo,3,0.6903593555641729,0.3205842018272961,53.562706256756755,0.36977515373687686,High Mortality,0.429925,0.429925,0.00548959606344755,0,0.429925,0.38488645458587656,0.11357333333333336,0.06042702702702703,0.429925,NA
Sphyrna tudes,3,0.1622570648211656,0.08128649595983532,49.90264611933746,0.08097056886133026,Full Retention,1,1,4.890805632457421e-6,0.0547513572204126,0.33,0.5516212982351182,0.08661956521739131,0.25518438627854423,0.5,NA
Sphyrna tudes,3,0.1622570648211656,0.08128649595983532,49.90264611933746,0.08097056886133026,Low Mortality,0.0547513572204126,0.08661956521739131,0.7950574271751703,0.0547513572204126,0.33,0.5516212982351182,0.08661956521739131,0.25518438627854423,0.5,NA
Sphyrna tudes,3,0.1622570648211656,0.08128649595983532,49.90264611933746,0.08097056886133026,Median Mortality,0.33,0.25518438627854423,0.24933476824280465,0.0547513572204126,0.33,0.5516212982351182,0.08661956521739131,0.25518438627854423,0.5,NA
Sphyrna tudes,3,0.1622570648211656,0.08128649595983532,49.90264611933746,0.08097056886133026,High Mortality,0.5516212982351182,0.5,0.00397118184981689,0.0547513572204126,0.33,0.5516212982351182,0.08661956521739131,0.25518438627854423,0.5,NA
Sphyrna zygaena,3,0.171806856,0.08291251919466064,51.7408553272981,0.08889433680533937,Full Retention,1,1,2.4902362202068713e-6,0.242,0.15884057971014495,0.6510726465364122,0.091875,0.38488645458587656,0.45,NA
Sphyrna zygaena,3,0.171806856,0.08291251919466064,51.7408553272981,0.08889433680533937,Low Mortality,0.15884057971014495,0.091875,0.6458168982157412,0.242,0.15884057971014495,0.6510726465364122,0.091875,0.38488645458587656,0.45,NA
Sphyrna zygaena,3,0.171806856,0.08291251919466064,51.7408553272981,0.08889433680533937,Median Mortality,0.15884057971014495,0.38488645458587656,0.2764329564436698,0.242,0.15884057971014495,0.6510726465364122,0.091875,0.38488645458587656,0.45,NA
Sphyrna zygaena,3,0.171806856,0.08291251919466064,51.7408553272981,0.08889433680533937,High Mortality,0.6510726465364122,0.45,0.0012605721035116,0.242,0.15884057971014495,0.6510726465364122,0.091875,0.38488645458587656,0.45,NA
Squaliolus laticaudus,3,0.1622570648211656,0.05843688189534291,63.98499999999993,0.10382018292582268,Full Retention,1,1,4.890805632457421e-6,0.01187801418439716,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squaliolus laticaudus,3,0.1622570648211656,0.05843688189534291,63.98499999999993,0.10382018292582268,Low Mortality,0.01187801418439716,0.045,0.915484744755288,0.01187801418439716,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squaliolus laticaudus,3,0.1622570648211656,0.05843688189534291,63.98499999999993,0.10382018292582268,Median Mortality,0.33,0.045,0.4597842973542029,0.01187801418439716,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squaliolus laticaudus,3,0.1622570648211656,0.05843688189534291,63.98499999999993,0.10382018292582268,High Mortality,0.38488645458587656,0.5,0.02722806150257637,0.01187801418439716,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squalus acanthias,3,0.05525842218720928,0.01964215875066543,64.45399999999997,0.03561626343654385,Full Retention,1,1,0.00820956352822258,0.012,0.33,0.38488645458587656,0.157,0.038,0.5,NA
Squalus acanthias,3,0.05525842218720928,0.01964215875066543,64.45399999999997,0.03561626343654385,Low Mortality,0.012,0.038,0.925752831159344,0.012,0.33,0.38488645458587656,0.157,0.038,0.5,NA
Squalus acanthias,3,0.05525842218720928,0.01964215875066543,64.45399999999997,0.03561626343654385,Median Mortality,0.33,0.038,0.47472560206648273,0.012,0.33,0.38488645458587656,0.157,0.038,0.5,NA
Squalus acanthias,3,0.05525842218720928,0.01964215875066543,64.45399999999997,0.03561626343654385,High Mortality,0.38488645458587656,0.5,0.10087292168936754,0.012,0.33,0.38488645458587656,0.157,0.038,0.5,NA
Squalus altipinnis,3,0.0839959455047129,0.03850020329877793,54.164212251628584,0.04549574220593497,Full Retention,1,1,0.00113679915451175,0.012,0.429925,0.39638068181818176,0.157,0.04987567861020629,0.5,NA
Squalus altipinnis,3,0.0839959455047129,0.03850020329877793,54.164212251628584,0.04549574220593497,Low Mortality,0.012,0.04987567861020629,0.9080868080902066,0.012,0.429925,0.39638068181818176,0.157,0.04987567861020629,0.5,NA
Squalus altipinnis,3,0.0839959455047129,0.03850020329877793,54.164212251628584,0.04549574220593497,Median Mortality,0.429925,0.04987567861020629,0.3188668053108248,0.012,0.429925,0.39638068181818176,0.157,0.04987567861020629,0.5,NA
Squalus altipinnis,3,0.0839959455047129,0.03850020329877793,54.164212251628584,0.04549574220593497,High Mortality,0.429925,0.5,0.05067060503661984,0.012,0.429925,0.39638068181818176,0.157,0.04987567861020629,0.5,NA
Squalus blainville,3,0.1057872857026122,0.012842576484297154,87.85999999999997,0.09294470921831505,Full Retention,1,1,2.528206409481142e-4,0.012,0.08,0.38488645458587656,0.01619354838709677,0.045,0.2639628482972136,NA
Squalus blainville,3,0.1057872857026122,0.012842576484297154,87.85999999999997,0.09294470921831505,Low Mortality,0.012,0.01619354838709677,0.9580011973932118,0.012,0.08,0.38488645458587656,0.01619354838709677,0.045,0.2639628482972136,NA
Squalus blainville,3,0.1057872857026122,0.012842576484297154,87.85999999999997,0.09294470921831505,Median Mortality,0.08,0.045,0.8179010787546875,0.012,0.08,0.38488645458587656,0.01619354838709677,0.045,0.2639628482972136,NA
Squalus blainville,3,0.1057872857026122,0.012842576484297154,87.85999999999997,0.09294470921831505,High Mortality,0.38488645458587656,0.2639628482972136,0.19137018889788412,0.012,0.08,0.38488645458587656,0.01619354838709677,0.045,0.2639628482972136,NA
Squalus brevirostris,3,0.07167810659008801,0.037801290104442276,47.26243213897949,0.033876816485645736,Full Retention,1,1,0.00265120676502869,0.012,0.5,0.39638068181818176,0.157,0.0547513572204126,0.5,NA
Squalus brevirostris,3,0.07167810659008801,0.037801290104442276,47.26243213897949,0.033876816485645736,Low Mortality,0.012,0.0547513572204126,0.900872485368238,0.012,0.5,0.39638068181818176,0.157,0.0547513572204126,0.5,NA
Squalus brevirostris,3,0.07167810659008801,0.037801290104442276,47.26243213897949,0.033876816485645736,Median Mortality,0.5,0.0547513572204126,0.23366366992408627,0.012,0.5,0.39638068181818176,0.157,0.0547513572204126,0.5,NA
Squalus brevirostris,3,0.07167810659008801,0.037801290104442276,47.26243213897949,0.033876816485645736,High Mortality,0.5,0.5,0.04547312148104297,0.012,0.5,0.39638068181818176,0.157,0.0547513572204126,0.5,NA
Squalus bucephalus,3,0.1732926003540452,0.062411330017509384,63.98499999999999,0.11088127033653582,Full Retention,1,1,2.2415278731032692e-6,0.012,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squalus bucephalus,3,0.1732926003540452,0.062411330017509384,63.98499999999999,0.11088127033653582,Low Mortality,0.012,0.045,0.915310000016816,0.012,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squalus bucephalus,3,0.1732926003540452,0.062411330017509384,63.98499999999999,0.11088127033653582,Median Mortality,0.33,0.045,0.4597795588929523,0.012,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squalus bucephalus,3,0.1732926003540452,0.062411330017509384,63.98499999999999,0.11088127033653582,High Mortality,0.38488645458587656,0.5,0.0247191342814713,0.012,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squalus chloroculus,3,0.1056850516314774,0.022301082014178207,78.89854651162793,0.08338396961729919,Full Retention,1,1,2.5461557854746734e-4,0.01151205673758865,0.17383720930232557,0.38488645458587656,0.157,0.045,0.5,NA
Squalus chloroculus,3,0.1056850516314774,0.022301082014178207,78.89854651162793,0.08338396961729919,Low Mortality,0.01151205673758865,0.045,0.9160091098268331,0.01151205673758865,0.17383720930232557,0.38488645458587656,0.157,0.045,0.5,NA
Squalus chloroculus,3,0.1056850516314774,0.022301082014178207,78.89854651162793,0.08338396961729919,Median Mortality,0.17383720930232557,0.045,0.6834897149705502,0.01151205673758865,0.17383720930232557,0.38488645458587656,0.157,0.045,0.5,NA
Squalus chloroculus,3,0.1056850516314774,0.022301082014178207,78.89854651162793,0.08338396961729919,High Mortality,0.38488645458587656,0.5,0.04834570883965927,0.01151205673758865,0.17383720930232557,0.38488645458587656,0.157,0.045,0.5,NA
Squalus cubensis,3,0.06199777936646487,0.032544980342346576,47.50621606948968,0.029452799024118292,Full Retention,1,1,0.00515837624778534,0.012,0.5,0.39638068181818176,0.157,0.04987567861020629,0.5,NA
Squalus cubensis,3,0.06199777936646487,0.032544980342346576,47.50621606948968,0.029452799024118292,Low Mortality,0.012,0.04987567861020629,0.9081253311874088,0.012,0.5,0.39638068181818176,0.157,0.04987567861020629,0.5,NA
Squalus cubensis,3,0.06199777936646487,0.032544980342346576,47.50621606948968,0.029452799024118292,Median Mortality,0.5,0.04987567861020629,0.2455669045761445,0.012,0.5,0.39638068181818176,0.157,0.04987567861020629,0.5,NA
Squalus cubensis,3,0.06199777936646487,0.032544980342346576,47.50621606948968,0.029452799024118292,High Mortality,0.5,0.5,0.05723671291619323,0.012,0.5,0.39638068181818176,0.157,0.04987567861020629,0.5,NA
Squalus edmundsi,3,0.04796469986871328,0.010121248833633842,78.89854651162783,0.03784345103507944,Full Retention,1,1,0.01361405432281435,0,0.17383720930232557,0.18320828698553948,0.157,0.045,0.45,NA
Squalus edmundsi,3,0.04796469986871328,0.010121248833633842,78.89854651162783,0.03784345103507944,Low Mortality,0,0.157,0.7658007925666258,0,0.17383720930232557,0.18320828698553948,0.157,0.045,0.45,NA
Squalus edmundsi,3,0.04796469986871328,0.010121248833633842,78.89854651162783,0.03784345103507944,Median Mortality,0.17383720930232557,0.045,0.6861289573343577,0,0.17383720930232557,0.18320828698553948,0.157,0.045,0.45,NA
Squalus edmundsi,3,0.04796469986871328,0.010121248833633842,78.89854651162783,0.03784345103507944,High Mortality,0.18320828698553948,0.45,0.23823567232514933,0,0.17383720930232557,0.18320828698553948,0.157,0.045,0.45,NA
Squalus formosus,3,0.05742456514158456,0.020681457135741682,63.98499999999999,0.03674310800584288,Full Retention,1,1,0.00706919325585707,0.012,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squalus formosus,3,0.05742456514158456,0.020681457135741682,63.98499999999999,0.03674310800584288,Low Mortality,0.012,0.045,0.9153738721513922,0.012,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squalus formosus,3,0.05742456514158456,0.020681457135741682,63.98499999999999,0.03674310800584288,Median Mortality,0.33,0.045,0.4670397168297692,0.012,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squalus formosus,3,0.05742456514158456,0.020681457135741682,63.98499999999999,0.03674310800584288,High Mortality,0.38488645458587656,0.5,0.0969041638093936,0.012,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squalus grahami,3,0.06348945565682287,0.029277361237145385,53.88626200325738,0.034212094419677486,Full Retention,1,1,0.00465511588549366,0.012,0.429925,0.39638068181818176,0.157,0.0547513572204126,0.5,NA
Squalus grahami,3,0.06348945565682287,0.029277361237145385,53.88626200325738,0.034212094419677486,Low Mortality,0.012,0.0547513572204126,0.9008973296318574,0.012,0.429925,0.39638068181818176,0.157,0.0547513572204126,0.5,NA
Squalus grahami,3,0.06348945565682287,0.029277361237145385,53.88626200325738,0.034212094419677486,Median Mortality,0.429925,0.0547513572204126,0.3244914383684012,0.012,0.429925,0.39638068181818176,0.157,0.0547513572204126,0.5,NA
Squalus grahami,3,0.06348945565682287,0.029277361237145385,53.88626200325738,0.034212094419677486,High Mortality,0.429925,0.5,0.07330466570637627,0.012,0.429925,0.39638068181818176,0.157,0.0547513572204126,0.5,NA
Squalus griffini,3,0.05722875097825301,0.011155886571945644,80.50650000000019,0.04607286440630737,Full Retention,1,1,0.00716534747247778,0.01187801418439716,0.157,0.38488645458587656,0.157,0.045,0.5,NA
Squalus griffini,3,0.05722875097825301,0.011155886571945644,80.50650000000019,0.04607286440630737,Low Mortality,0.01187801418439716,0.045,0.9155499990628374,0.01187801418439716,0.157,0.38488645458587656,0.157,0.045,0.5,NA
Squalus griffini,3,0.05722875097825301,0.011155886571945644,80.50650000000019,0.04607286440630737,Median Mortality,0.157,0.045,0.7084824156404285,0.01187801418439716,0.157,0.38488645458587656,0.157,0.045,0.5,NA
Squalus griffini,3,0.05722875097825301,0.011155886571945644,80.50650000000019,0.04607286440630737,High Mortality,0.38488645458587656,0.5,0.09725186088835372,0.01187801418439716,0.157,0.38488645458587656,0.157,0.045,0.5,NA
Squalus hemipinnis,3,0.18417796277786505,0.08390749699315023,54.442162500000016,0.10027046578471482,Full Retention,1,1,1.0351504851604584e-6,0.01151205673758865,0.429925,0.39638068181818176,0.157,0.045,0.5,NA
Squalus hemipinnis,3,0.18417796277786505,0.08390749699315023,54.442162500000016,0.10027046578471482,Low Mortality,0.01151205673758865,0.045,0.9160089787271152,0.01151205673758865,0.429925,0.39638068181818176,0.157,0.045,0.5,NA
Squalus hemipinnis,3,0.18417796277786505,0.08390749699315023,54.442162500000016,0.10027046578471482,Median Mortality,0.429925,0.045,0.316709645961297,0.01151205673758865,0.429925,0.39638068181818176,0.157,0.045,0.5,NA
Squalus hemipinnis,3,0.18417796277786505,0.08390749699315023,54.442162500000016,0.10027046578471482,High Mortality,0.429925,0.5,0.0131817109836276,0.01151205673758865,0.429925,0.39638068181818176,0.157,0.045,0.5,NA
Squalus japonicus,3,0.06482314813924217,0.034186151739582726,47.262432138979435,0.030636996399659444,Full Retention,1,1,0.00424704285282747,0.012,0.5,0.39638068181818176,0.157,0.0547513572204126,0.5,NA
Squalus japonicus,3,0.06482314813924217,0.034186151739582726,47.262432138979435,0.030636996399659444,Low Mortality,0.012,0.0547513572204126,0.9008913926992874,0.012,0.5,0.39638068181818176,0.157,0.0547513572204126,0.5,NA
Squalus japonicus,3,0.06482314813924217,0.034186151739582726,47.262432138979435,0.030636996399659444,Median Mortality,0.5,0.0547513572204126,0.23972065418830657,0.012,0.5,0.39638068181818176,0.157,0.0547513572204126,0.5,NA
Squalus japonicus,3,0.06482314813924217,0.034186151739582726,47.262432138979435,0.030636996399659444,High Mortality,0.5,0.5,0.05343416994759957,0.012,0.5,0.39638068181818176,0.157,0.0547513572204126,0.5,NA
Squalus megalops,3,0.06112335075,0.03193695076687504,47.74999999999993,0.029186399983124958,Full Retention,1,1,0.00547846093712204,0.012,0.5,0.39638068181818176,0.157,0.045,0.5,NA
Squalus megalops,3,0.06112335075,0.03193695076687504,47.74999999999993,0.029186399983124958,Low Mortality,0.012,0.045,0.9153500704153532,0.012,0.5,0.39638068181818176,0.157,0.045,0.5,NA
Squalus megalops,3,0.06112335075,0.03193695076687504,47.74999999999993,0.029186399983124958,Median Mortality,0.5,0.045,0.249421809124186,0.012,0.5,0.39638068181818176,0.157,0.045,0.5,NA
Squalus megalops,3,0.06112335075,0.03193695076687504,47.74999999999993,0.029186399983124958,High Mortality,0.5,0.5,0.0584848864245006,0.012,0.5,0.39638068181818176,0.157,0.045,0.5,NA
Squalus melanurus,3,0.09631507761237096,0.04624214459660351,51.98867535287741,0.05007293301576745,Full Retention,1,1,4.864923024915445e-4,0.012,0.45,0.39638068181818176,0.157,0.0547513572204126,0.5,NA
Squalus melanurus,3,0.09631507761237096,0.04624214459660351,51.98867535287741,0.05007293301576745,Low Mortality,0.012,0.0547513572204126,0.9008591174521164,0.012,0.45,0.39638068181818176,0.157,0.0547513572204126,0.5,NA
Squalus melanurus,3,0.09631507761237096,0.04624214459660351,51.98867535287741,0.05007293301576745,Median Mortality,0.45,0.0547513572204126,0.2852705986308921,0.012,0.45,0.39638068181818176,0.157,0.0547513572204126,0.5,NA
Squalus melanurus,3,0.09631507761237096,0.04624214459660351,51.98867535287741,0.05007293301576745,High Mortality,0.45,0.5,0.03678454000679107,0.012,0.45,0.39638068181818176,0.157,0.0547513572204126,0.5,NA
Squalus mitsukurii,3,0.13347152603806717,0.04806977010260994,63.98499999999997,0.08540175593545724,Full Retention,1,1,3.689701820090571e-5,0.012,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squalus mitsukurii,3,0.13347152603806717,0.04806977010260994,63.98499999999997,0.08540175593545724,Low Mortality,0.012,0.045,0.9153100034985912,0.012,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squalus mitsukurii,3,0.13347152603806717,0.04806977010260994,63.98499999999997,0.08540175593545724,Median Mortality,0.33,0.045,0.4598339544487387,0.012,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squalus mitsukurii,3,0.13347152603806717,0.04806977010260994,63.98499999999997,0.08540175593545724,High Mortality,0.38488645458587656,0.5,0.03575680467152752,0.012,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squalus montalbani,3,0.14111684613830097,0.029777705652131347,78.8985465116278,0.11133914048616962,Full Retention,1,1,2.161568936423457e-5,0.01151205673758865,0.17383720930232557,0.38488645458587656,0.157,0.045,0.5,NA
Squalus montalbani,3,0.14111684613830097,0.029777705652131347,78.8985465116278,0.11133914048616962,Low Mortality,0.01151205673758865,0.045,0.9160089799655204,0.01151205673758865,0.17383720930232557,0.38488645458587656,0.157,0.045,0.5,NA
Squalus montalbani,3,0.14111684613830097,0.029777705652131347,78.8985465116278,0.11133914048616962,Median Mortality,0.17383720930232557,0.045,0.6834785777347941,0.01151205673758865,0.17383720930232557,0.38488645458587656,0.157,0.045,0.5,NA
Squalus montalbani,3,0.14111684613830097,0.029777705652131347,78.8985465116278,0.11133914048616962,High Mortality,0.38488645458587656,0.5,0.03315091701092346,0.01151205673758865,0.17383720930232557,0.38488645458587656,0.157,0.045,0.5,NA
Squalus nasutus,3,0.1786511122057053,0.06434119806088474,63.985,0.11430991414482054,Full Retention,1,1,1.5329652263485416e-6,0.012,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squalus nasutus,3,0.1786511122057053,0.06434119806088474,63.985,0.11430991414482054,Low Mortality,0.012,0.045,0.9153100000081092,0.012,0.33,0.38488645458587656,0.157,0.045,0.5,NA
